shop_id,year_month,monthly_revenue_rs,monthly_expenses_rs,monthly_profit_rs,profit_margin_pct,avg_daily_txns,credit_sales_ratio,digital_payment_ratio,sales_volatility,stockout_rate,months_active,target_credit_ready
SHOP009,2024-02,387127,398962,51326,11.6,38,0.093,0.24,0.276,0.088,14,1
SHOP009,2024-03,371596,355453,38783,10.0,39,0.107,0.153,0.203,0.107,15,0
SHOP009,2024-04,400515,365698,29969,7.4,42,0.072,0.31,0.252,0.072,16,0
SHOP009,2024-05,600212,548426,76822,12.9,43,0.107,0.245,0.153,0.08,17,1
SHOP009,2024-06,398934,313249,46259,14.1,36,0.126,0.172,0.234,0.123,18,1
SHOP009,2024-07,472948,433115,75499,15.0,28,0.09,0.258,0.307,0.071,19,1
SHOP009,2024-08,492093,370686,83798,17.0,37,0.152,0.203,0.133,0.104,20,0
SHOP009,2024-09,348079,348971,28550,8.2,34,0.159,0.188,0.022,0.059,21,1
SHOP009,2024-10,465584,411401,62829,14.1,34,0.165,0.261,0.217,0.132,22,0
SHOP009,2024-11,506529,429349,44436,10.3,20,0.112,0.156,0.192,0.091,23,1
SHOP009,2024-12,503752,460196,60316,14.7,41,0.163,0.227,0.195,0.055,24,1
SHOP009,2025-01,325925,289993,40303,12.2,45,0.068,0.251,0.202,0.047,25,1
SHOP009,2025-02,500409,398581,71956,15.5,35,0.118,0.211,0.277,0.098,26,1
SHOP009,2025-03,663433,537011,75062,12.4,37,0.061,0.215,0.151,0.164,27,1
SHOP009,2025-04,492569,386368,96556,21.5,38,0.076,0.207,0.123,0.122,28,0
SHOP009,2025-05,436681,425339,48893,11.8,33,0.092,0.249,0.164,0.093,29,1
SHOP009,2025-06,404487,320270,77917,18.6,27,0.073,0.225,0.289,0.062,30,1
SHOP009,2025-07,608989,537932,81605,15.1,32,0.067,0.253,0.231,0.06,31,0
SHOP009,2025-08,410624,338725,42161,10.9,21,0.061,0.238,0.235,0.136,32,1
SHOP009,2025-09,378423,299016,68415,17.2,34,0.179,0.215,0.216,0.062,33,1
SHOP009,2025-10,237064,180989,49005,20.8,45,0.164,0.314,0.285,0.1,34,0
SHOP009,2025-11,372775,332681,65755,18.4,36,0.107,0.127,0.222,0.046,35,1
SHOP009,2025-12,344004,305558,44955,12.7,34,0.154,0.207,0.234,0.059,36,0
SHOP010,2023-01,496119,405813,65910,11.9,44,0.166,0.262,0.309,0.06,1,0
SHOP010,2023-02,542944,480839,78303,14.3,33,0.088,0.167,0.047,0.07,2,0
SHOP010,2023-03,454536,423359,86141,19.4,48,0.169,0.221,0.197,0.045,3,0
SHOP010,2023-04,1631565,470455,102860,16.0,52,0.121,0.199,0.168,0.119,4,1
SHOP010,2023-05,775537,732062,67288,9.5,47,0.131,0.233,0.24,0.096,5,0
SHOP010,2023-06,609911,532325,108027,18.2,51,0.127,0.19,0.248,0.034,6,0
SHOP010,2023-07,572941,517542,70489,12.6,36,0.157,,0.174,0.092,7,0
SHOP010,2023-08,518037,401708,56846,12.2,58,0.167,0.199,0.253,0.129,8,0
SHOP010,2023-09,530579,424681,101441,16.4,50,0.046,0.241,0.29,0.065,9,0
SHOP010,2023-10,585593,520684,70632,10.9,51,0.206,0.133,0.24,0.116,10,0
SHOP010,2023-11,763317,648790,123824,14.5,49,0.22,0.238,0.151,0.077,11,0
SHOP010,2023-12,413377,346291,85669,20.3,55,0.051,0.143,0.277,0.093,12,0
SHOP010,2024-01,650900,555179,103418,15.9,45,0.093,0.135,0.208,0.118,13,0
SHOP010,2024-02,559559,443198,93989,17.3,40,0.132,0.243,0.23,0.093,14,1
SHOP010,2024-03,641948,471376,95723,15.6,55,0.163,0.155,0.183,0.086,15,0
SHOP010,2024-04,455267,408948,49210,11.3,42,0.11,0.146,0.191,0.103,16,0
SHOP010,2024-05,464502,415252,64656,11.6,44,0.157,0.099,0.226,0.094,17,0
SHOP010,2024-06,636454,584165,72466,10.3,43,0.124,0.233,0.297,0.046,18,0
SHOP010,2024-07,632061,539506,60485,11.5,58,0.081,0.24,0.356,0.024,19,0
SHOP010,2024-08,668346,560889,110812,16.1,52,0.193,0.19,0.182,0.085,20,0
SHOP010,2024-09,588933,577569,92905,14.1,42,0.14,0.201,0.275,0.111,21,0
SHOP010,2024-10,373043,337454,40464,10.9,51,0.053,0.235,0.171,0.066,22,1
SHOP010,2024-11,737714,705086,86349,11.9,39,0.143,0.255,0.185,0.08,23,1
SHOP010,2024-12,689668,592770,104177,14.0,36,0.112,0.173,0.335,0.11,24,1
SHOP010,2025-01,532059,486333,77181,14.0,46,0.106,0.172,0.256,0.043,25,1
SHOP010,2025-02,865080,690265,133977,15.1,32,0.153,0.227,0.266,0.091,26,1
SHOP010,2025-03,562302,470254,96542,16.2,49,0.146,0.173,0.17,0.056,27,1
SHOP010,2025-04,505115,464304,58510,12.2,29,0.148,0.167,0.228,0.069,28,1
SHOP010,2025-05,585752,519732,108557,18.3,44,0.196,0.164,0.267,0.095,29,1
SHOP010,2025-06,669126,642334,76016,10.5,46,0.205,0.192,0.191,0.066,30,0
SHOP010,2025-07,680756,644487,108115,14.4,51,0.085,0.242,0.242,0.09,31,1
SHOP010,2025-08,566947,529092,98054,15.2,38,0.039,0.141,0.277,0.12,32,1
SHOP010,2025-09,508975,468732,69418,12.3,51,0.161,0.276,0.334,0.116,33,1
SHOP010,2025-10,445298,336767,63090,14.5,56,0.071,0.145,0.226,0.04,34,1
SHOP010,2025-11,585336,559546,101592,15.6,51,0.143,0.204,0.26,0.067,35,1
SHOP010,2025-12,652277,599349,69941,10.6,48,0.143,0.195,0.254,0.104,36,1
SHOP011,2023-01,678301,574708,98104,15.6,45,0.091,0.177,0.282,0.123,1,0
SHOP011,2023-02,645421,584768,81629,13.1,56,0.113,0.166,0.229,0.095,2,0
SHOP011,2023-03,532252,453935,79271,15.7,45,0.163,0.178,0.161,0.123,3,0
SHOP011,2023-04,708708,565599,86115,13.4,47,0.129,0.228,0.235,0.039,4,0
SHOP011,2023-05,668471,578838,111734,16.0,46,0.189,0.12,0.358,0.146,5,0
SHOP011,2023-06,555697,446790,86588,16.5,64,0.241,0.16,0.131,0.063,6,0
SHOP011,2023-07,534576,448017,32379,7.8,48,0.169,0.228,0.208,0.086,7,0
SHOP011,2023-08,563276,478990,74916,11.3,63,0.108,0.249,0.272,0.122,8,0
SHOP011,2023-09,662062,537233,107602,17.2,44,0.127,0.157,0.24,0.076,9,0
SHOP011,2023-10,669369,555136,94921,12.9,49,0.183,0.188,0.199,0.183,10,0
SHOP011,2023-11,567274,601436,74668,11.0,45,0.058,0.197,0.322,0.037,11,0
SHOP011,2023-12,559359,514516,86504,14.3,57,0.135,0.132,0.251,0.076,12,0
SHOP011,2024-01,744161,565893,126454,18.7,48,0.145,0.199,0.209,0.102,13,0
SHOP011,2024-02,520757,447563,34252,6.5,54,0.159,0.196,0.291,0.099,14,0
SHOP011,2024-03,410934,373033,55210,11.3,48,0.121,0.205,0.239,0.087,15,0
SHOP011,2024-04,703103,608353,100199,14.0,51,0.112,,0.152,0.058,16,0
SHOP011,2024-05,554012,511230,51053,9.3,41,0.185,0.145,0.139,0.062,17,0
SHOP011,2024-06,621794,466093,107188,19.2,50,0.1,0.146,0.301,0.094,18,1
SHOP011,2024-07,527604,449256,69330,13.5,56,0.163,0.197,0.169,0.064,19,0
SHOP011,2024-08,590171,547474,114124,17.6,49,0.048,0.184,0.136,0.134,20,1
SHOP011,2024-09,569905,463944,70967,13.4,47,0.153,0.188,0.222,0.099,21,0
SHOP011,2024-10,693078,596080,108592,17.2,41,0.07,0.137,0.2,0.101,22,1
SHOP011,2024-11,618119,550430,88207,14.4,59,0.181,0.15,0.234,0.104,23,1
SHOP011,2024-12,782180,682466,128369,15.3,64,0.15,0.241,0.21,0.086,24,1
SHOP011,2025-01,769450,651403,142414,18.2,61,0.149,0.196,0.21,0.064,25,1
SHOP011,2025-02,670485,608314,96635,14.9,53,0.093,0.154,0.181,0.155,26,1
SHOP011,2025-03,859901,755386,153602,17.1,52,0.204,0.166,0.191,0.135,27,1
SHOP011,2025-04,820580,704727,118498,15.3,48,0.178,0.236,0.35,0.073,28,1
SHOP011,2025-05,635961,539654,99038,15.3,46,0.135,0.103,0.216,0.119,29,0
SHOP011,2025-06,579311,493045,82664,13.5,51,0.163,0.205,0.273,0.061,30,0
SHOP011,2025-07,634845,552328,95594,15.2,43,0.205,0.177,0.301,0.126,31,0
SHOP011,2025-08,716515,586499,66105,9.8,46,0.232,0.095,0.146,0.116,32,0
SHOP011,2025-09,542103,439789,98601,16.2,48,0.11,0.225,0.296,0.048,33,0
SHOP011,2025-10,525063,459261,73523,17.1,56,0.138,0.231,0.322,0.124,34,0
SHOP011,2025-11,560611,536956,89883,15.6,54,0.183,0.243,0.246,0.084,35,0
SHOP011,2025-12,679273,528725,131313,20.2,51,0.104,0.233,0.243,0.116,36,1
SHOP012,2023-01,191990,157695,24432,13.0,21,0.075,0.316,0.176,0.068,1,0
SHOP012,2023-02,296695,252158,50303,17.8,8,0.055,0.261,0.217,0.067,2,1
SHOP012,2023-03,181070,148342,41765,23.3,24,0.135,0.239,0.236,0.099,3,0
SHOP012,2023-04,264311,214727,47382,17.8,36,0.066,0.302,0.263,0.058,4,0
SHOP012,2023-05,267566,205225,29577,13.5,12,0.005,0.301,0.137,0.045,5,0
SHOP012,2023-06,172080,146767,29196,16.7,22,0.066,0.226,0.2,0.006,6,1
SHOP012,2023-07,263420,235957,49025,17.7,14,0.132,0.276,0.111,0.073,7,1
SHOP012,2023-08,235875,218413,38765,13.9,29,0.141,0.212,0.255,0.061,8,1
SHOP012,2023-09,276440,218285,52381,19.1,15,0.098,0.22,0.127,0.033,9,1
SHOP012,2023-10,223055,181271,38935,19.2,11,0.08,0.266,0.203,0.075,10,1
SHOP012,2023-11,341330,338174,67938,18.6,22,0.115,0.245,0.215,0.107,11,1
SHOP012,2023-12,240154,242023,29702,10.5,20,0.122,0.274,0.185,0.073,12,1
SHOP012,2024-01,287615,248561,47919,16.7,17,0.123,0.32,0.168,0.104,13,0
SHOP012,2024-02,209440,162819,38163,18.2,17,0.043,0.296,,0.073,14,1
SHOP012,2024-03,227348,171787,36576,17.3,23,0.138,0.301,0.154,0.066,15,1
SHOP012,2024-04,328388,263134,53403,14.5,24,0.133,0.295,0.13,0.079,16,1
SHOP012,2024-05,265081,242554,39118,15.3,19,0.101,0.308,0.272,0.065,17,1
SHOP012,2024-06,256012,217548,41952,16.7,17,0.107,0.327,0.175,0.012,18,1
SHOP012,2024-07,226060,173340,43277,19.6,8,0.101,0.249,0.213,0.0,19,0
SHOP012,2024-08,247022,215488,43400,16.5,15,0.124,0.285,0.178,0.046,20,1
SHOP012,2024-09,290631,251380,35477,13.2,24,0.121,0.389,0.207,0.033,21,1
SHOP012,2024-10,232246,191266,49125,20.9,18,0.153,0.263,0.17,0.05,22,0
SHOP012,2024-11,222453,189183,42800,18.1,12,0.105,0.293,0.097,0.08,23,1
SHOP012,2024-12,213609,191990,43766,18.7,18,0.07,0.246,0.112,0.062,24,1
SHOP012,2025-01,218584,181742,47467,20.2,24,0.1,0.295,0.157,0.061,25,1
SHOP012,2025-02,211981,148460,36743,20.8,13,0.113,0.29,0.192,0.023,26,1
SHOP012,2025-03,237312,188280,30957,14.6,18,0.115,0.195,0.253,0.03,27,1
SHOP012,2025-04,178986,153532,31883,16.0,20,0.0,0.272,0.18,0.053,28,1
SHOP012,2025-05,163844,146355,23180,13.6,23,0.144,0.304,0.069,0.112,29,1
SHOP012,2025-06,279570,222824,61748,21.2,23,0.009,0.292,0.119,0.118,30,1
SHOP012,2025-07,237507,221014,27134,11.6,18,0.097,0.247,0.254,0.083,31,1
SHOP012,2025-08,316728,231327,46054,16.3,28,0.146,,0.152,0.072,32,1
SHOP012,2025-09,270887,238683,55199,20.0,13,0.079,0.361,0.203,0.077,33,1
SHOP012,2025-10,192923,161410,38676,17.9,20,0.198,0.244,0.246,0.029,34,1
SHOP012,2025-11,174134,141080,35239,16.7,21,0.054,0.258,0.219,0.059,35,1
SHOP012,2025-12,283205,231281,57036,20.3,22,0.098,0.274,0.161,0.083,36,1
SHOP013,2023-01,434604,373178,50323,12.1,18,0.121,0.144,0.224,0.037,1,0
SHOP013,2023-02,206234,179555,28626,13.7,24,0.1,0.263,0.311,0.152,2,0
SHOP013,2023-03,437051,349588,49047,11.8,21,0.218,0.156,0.284,0.043,3,0
SHOP013,2023-04,299696,253039,23923,8.3,10,0.14,0.187,0.316,0.106,4,0
SHOP013,2023-05,353751,297073,46850,13.0,19,0.099,0.133,0.216,0.061,5,0
SHOP013,2023-06,332288,312238,40056,11.0,16,0.15,0.147,0.252,0.12,6,0
SHOP013,2023-07,324181,259270,39383,14.3,13,0.102,0.222,0.238,0.109,7,0
SHOP013,2023-08,366841,339068,39678,12.2,19,0.232,0.212,0.159,0.057,8,1
SHOP013,2023-09,299994,232968,40996,15.9,16,0.124,0.185,0.168,0.028,9,0
SHOP013,2023-10,331990,322217,23241,6.8,16,0.19,0.059,0.23,0.089,10,0
SHOP013,2023-11,334237,320528,34288,11.3,29,0.129,0.203,0.279,0.051,11,0
SHOP013,2023-12,350136,305875,32883,10.0,26,0.188,0.196,0.297,0.07,12,0
SHOP013,2024-01,208097,149306,45896,20.8,21,0.101,0.224,0.232,0.076,13,1
SHOP013,2024-02,346689,288747,61389,18.7,25,0.053,0.241,0.133,0.158,14,0
SHOP013,2024-03,276859,212212,45107,15.0,18,0.098,0.3,0.212,0.122,15,0
SHOP013,2024-04,278941,236731,37031,12.9,20,0.108,0.233,0.27,0.041,16,0
SHOP013,2024-05,380190,347352,36830,10.9,33,0.157,0.208,0.226,0.031,17,0
SHOP013,2024-06,332236,268034,59870,17.9,18,0.084,0.151,0.358,0.147,18,0
SHOP013,2024-07,347510,322985,50171,13.3,20,0.2,0.231,0.226,0.109,19,1
SHOP013,2024-08,244786,218661,48484,18.0,,0.259,0.114,0.31,0.045,20,1
SHOP013,2024-09,327728,292369,57362,16.9,21,0.153,0.21,0.284,0.083,21,1
SHOP013,2024-10,374591,336532,47896,15.0,21,0.229,0.238,0.249,0.056,22,1
SHOP013,2024-11,284816,257013,37282,12.9,,0.02,0.181,0.221,0.075,23,0
SHOP013,2024-12,252494,198214,42829,18.9,19,0.087,0.175,0.182,0.084,24,1
SHOP013,2025-01,243550,183263,45429,18.8,23,0.111,0.223,0.365,0.089,25,0
SHOP013,2025-02,300481,237632,39770,13.3,26,0.141,0.213,0.173,0.061,26,1
SHOP013,2025-03,298859,241310,50160,16.8,12,0.14,0.209,0.169,0.089,27,1
SHOP013,2025-04,269537,213259,46315,19.2,23,0.109,0.195,0.303,0.096,28,1
SHOP013,2025-05,282267,257667,29613,12.2,33,0.096,0.112,0.207,0.066,29,1
SHOP013,2025-06,425103,346756,41384,10.9,,0.117,0.195,0.148,0.137,30,1
SHOP013,2025-07,360850,344782,60079,16.1,15,0.12,0.216,0.202,0.104,31,1
SHOP013,2025-08,272819,250282,37880,12.8,23,0.116,0.196,0.128,0.108,32,1
SHOP013,2025-09,310604,218292,45887,19.1,17,0.133,0.195,0.148,0.076,33,0
SHOP013,2025-10,278984,259697,33923,13.0,33,0.15,0.254,0.212,0.126,34,1
SHOP013,2025-11,292632,222823,44445,14.0,10,0.217,0.28,0.321,0.038,35,1
SHOP013,2025-12,341061,270514,58253,19.3,34,0.164,0.187,0.25,0.089,36,1
SHOP014,2023-01,682190,567268,117269,20.2,44,0.119,0.284,0.116,0.044,1,0
SHOP014,2023-02,618826,509871,109229,20.2,35,0.137,0.309,0.302,0.078,2,0
SHOP014,2023-03,344062,257815,59994,17.8,45,0.149,0.183,0.196,0.048,3,0
SHOP014,2023-04,598007,484899,71326,14.2,54,0.143,0.26,0.071,0.093,4,0
SHOP014,2023-05,744635,626076,84651,12.3,49,0.092,0.332,0.273,0.085,5,0
SHOP014,2023-06,654340,507813,117570,18.0,42,0.152,0.286,0.24,0.083,6,0
SHOP014,2023-07,612248,490555,79838,13.6,35,0.086,0.27,0.204,0.03,7,0
SHOP014,2023-08,497813,473098,80201,16.0,47,0.116,0.278,0.157,0.075,8,0
SHOP014,2023-09,608525,554841,89128,13.6,37,0.123,0.298,0.238,0.034,9,0
SHOP014,2023-10,631355,507440,98537,16.9,41,0.014,0.304,0.277,0.054,10,1
SHOP014,2023-11,398319,401787,68404,15.8,51,0.132,0.249,0.197,0.073,11,1
SHOP014,2023-12,547064,491205,85607,16.0,50,0.167,0.27,0.184,0.109,12,0
SHOP014,2024-01,496596,427268,104885,22.5,,0.081,0.345,0.178,0.128,13,0
SHOP014,2024-02,405001,305240,94986,22.7,47,0.068,0.245,0.16,0.047,14,0
SHOP014,2024-03,426379,403064,70894,13.6,41,0.171,0.315,,0.107,15,1
SHOP014,2024-04,757795,628429,99091,15.8,36,0.172,0.143,0.07,0.025,16,0
SHOP014,2024-05,519232,407627,100742,19.0,38,0.067,0.248,0.096,0.021,17,0
SHOP014,2024-06,701396,528133,111439,15.2,34,0.013,0.303,0.111,0.057,18,1
SHOP014,2024-07,518582,435819,66754,14.0,52,0.067,0.252,0.24,0.09,19,0
SHOP014,2024-08,538909,384468,106410,20.8,42,0.047,0.257,0.228,0.115,20,1
SHOP014,2024-09,595033,378835,102117,19.5,35,0.109,0.283,0.149,0.065,21,1
SHOP014,2024-10,454419,396364,65565,14.8,43,0.07,0.236,0.098,0.078,22,1
SHOP014,2024-11,296094,261356,37264,13.0,37,0.054,,0.181,0.043,23,1
SHOP014,2024-12,525392,477293,60902,12.5,48,0.151,0.378,0.247,0.064,24,1
SHOP014,2025-01,494284,449447,91786,17.2,44,0.168,0.271,0.173,0.027,25,1
SHOP014,2025-02,533038,468105,68059,13.5,53,0.06,0.217,0.152,0.034,26,1
SHOP014,2025-03,489942,415595,69283,14.2,41,0.158,0.253,0.224,0.099,27,1
SHOP014,2025-04,609815,498810,91697,15.0,53,0.094,0.234,0.019,0.057,28,1
SHOP014,2025-05,834877,647894,145847,15.0,47,0.147,0.234,,0.042,29,1
SHOP014,2025-06,363164,312430,68849,19.9,42,0.148,0.305,0.105,0.074,30,1
SHOP014,2025-07,445878,337156,108844,24.1,44,0.069,0.24,0.068,0.05,31,1
SHOP014,2025-08,463415,412003,74467,17.2,38,0.121,0.294,0.124,0.08,32,1
SHOP014,2025-09,483894,383689,62611,14.8,38,0.127,0.177,0.204,0.15,33,1
SHOP014,2025-10,544041,426307,122600,19.8,39,0.031,0.293,0.171,0.127,34,1
SHOP014,2025-11,449412,360640,82314,18.1,50,0.048,0.235,0.099,0.056,35,1
SHOP014,2025-12,824571,634179,176399,22.5,46,0.118,0.265,0.191,0.046,36,1
SHOP015,2023-01,934192,727779,143864,17.5,69,0.128,,0.16,0.106,1,0
SHOP015,2023-02,970813,767152,104307,12.8,61,0.175,0.203,0.195,0.103,2,1
SHOP015,2023-03,892203,749008,127229,14.6,64,0.129,0.298,0.209,0.052,3,0
SHOP015,2023-04,778095,686025,140275,15.1,57,0.035,0.24,0.224,0.12,4,0
SHOP015,2023-05,843276,801633,132769,16.7,69,0.167,0.242,0.162,0.073,5,0
SHOP015,2023-06,814675,671706,131030,14.7,63,0.165,0.274,0.216,0.096,6,0
SHOP015,2023-07,941932,716467,181710,19.2,56,0.181,0.241,0.12,0.087,7,0
SHOP015,2023-08,812781,724881,108760,13.2,,0.116,0.22,0.238,0.1,8,0
SHOP015,2023-09,792619,593521,170180,23.5,,0.027,0.28,0.256,0.063,9,0
SHOP015,2023-10,720897,503620,115617,17.0,55,0.05,0.148,0.18,0.05,10,0
SHOP015,2023-11,572938,518735,116275,19.4,59,0.169,0.245,0.156,0.073,11,0
SHOP015,2023-12,727071,596039,114835,16.8,62,0.068,0.212,0.174,0.045,12,0
SHOP015,2024-01,931366,778225,154453,18.4,57,0.111,0.285,0.248,0.063,13,0
SHOP015,2024-02,766375,622975,112769,16.2,67,0.116,0.269,0.307,0.084,14,1
SHOP015,2024-03,1039214,815932,170124,15.2,63,0.103,0.23,0.196,0.063,15,1
SHOP015,2024-04,815490,707419,117898,13.4,67,0.022,0.238,0.137,0.052,16,1
SHOP015,2024-05,768757,638457,174248,18.0,59,0.066,0.211,0.14,0.045,17,1
SHOP015,2024-06,857301,828093,102268,12.8,59,0.218,0.143,0.254,0.029,18,0
SHOP015,2024-07,772036,675624,143654,16.9,56,0.091,0.211,0.14,0.05,19,1
SHOP015,2024-08,788530,622345,143821,17.6,51,0.077,0.144,0.158,0.098,20,0
SHOP015,2024-09,620495,575113,74839,13.1,59,0.122,0.152,,0.0,21,1
SHOP015,2024-10,738292,578230,92821,13.7,57,0.136,0.197,0.115,0.062,22,1
SHOP015,2024-11,789179,639379,133298,18.0,63,0.137,0.235,0.356,0.028,23,1
SHOP015,2024-12,1022260,940556,162826,15.7,71,0.15,,0.302,0.057,24,1
SHOP015,2025-01,897289,705207,156750,19.1,55,0.152,0.27,0.09,0.076,25,0
SHOP015,2025-02,888612,732927,160522,17.4,53,0.173,0.267,0.114,0.05,26,1
SHOP015,2025-03,780789,639466,83996,11.4,49,0.133,0.22,0.171,0.111,27,0
SHOP015,2025-04,720753,577085,121450,14.2,58,0.164,0.224,0.223,0.123,28,0
SHOP015,2025-05,706840,609222,105973,15.1,,0.056,0.253,0.149,0.106,29,0
SHOP015,2025-06,822265,720944,130069,14.4,57,0.031,0.23,0.096,0.111,30,1
SHOP015,2025-07,761247,602485,156640,22.1,63,0.056,0.322,0.199,0.148,31,1
SHOP015,2025-08,855093,669741,104159,13.9,68,0.075,0.275,0.164,0.099,32,1
SHOP015,2025-09,1083846,774763,175151,18.5,68,0.064,0.306,0.052,0.11,33,1
SHOP015,2025-10,969020,760657,98525,10.0,57,0.158,0.221,0.168,0.068,34,0
SHOP015,2025-11,782016,770667,125682,16.2,68,0.112,0.223,0.141,0.09,35,1
SHOP015,2025-12,949077,767947,192167,17.4,57,0.118,0.312,0.068,0.113,36,0
SHOP016,2023-01,759529,688382,129425,16.1,61,0.055,0.192,0.237,0.081,1,0
SHOP016,2023-02,588022,524489,85040,14.6,66,0.118,0.189,0.273,0.091,2,0
SHOP016,2023-03,833655,726586,134885,16.7,78,0.188,0.218,0.227,0.068,3,0
SHOP016,2023-04,1003825,810924,139708,15.5,58,0.086,0.211,0.246,0.051,4,0
SHOP016,2023-05,1135162,957593,179212,15.5,62,0.056,0.268,0.282,0.105,5,0
SHOP016,2023-06,1285044,1003071,207661,17.3,58,0.349,0.118,0.119,0.072,6,0
SHOP016,2023-07,840013,799512,168890,18.2,75,0.058,0.234,0.286,0.092,7,0
SHOP016,2023-08,686107,686928,107738,13.6,71,0.14,0.149,0.216,0.114,8,0
SHOP016,2023-09,1248909,967191,185620,14.6,64,0.173,0.165,0.29,0.072,9,0
SHOP016,2023-10,705283,555901,98546,15.6,69,0.067,0.247,0.178,0.122,10,0
SHOP016,2023-11,698654,591801,116838,14.8,50,0.163,0.221,0.227,0.068,11,0
SHOP016,2023-12,673592,602807,72648,11.0,70,0.145,0.078,0.177,0.105,12,0
SHOP016,2024-01,745864,551875,109827,15.7,68,0.052,,0.269,0.058,13,0
SHOP016,2024-02,619534,615473,61273,8.4,69,0.085,0.17,0.152,0.083,14,1
SHOP016,2024-03,976446,844684,95784,11.5,77,0.195,0.225,0.252,0.047,15,1
SHOP016,2024-04,915527,672967,178839,17.1,72,0.099,0.216,0.214,0.105,16,1
SHOP016,2024-05,771129,694951,76528,10.1,81,0.127,0.331,0.163,0.101,17,0
SHOP016,2024-06,618245,543174,90132,16.2,64,0.125,0.165,0.326,0.106,18,0
SHOP016,2024-07,1117790,971964,200968,16.6,66,0.169,0.288,0.162,0.056,19,1
SHOP016,2024-08,878115,717435,111353,12.9,67,0.178,0.221,0.289,0.052,20,1
SHOP016,2024-09,1020556,888469,88156,9.7,67,0.118,0.176,0.215,0.081,21,1
SHOP016,2024-10,921835,736186,121330,14.2,81,0.171,0.277,0.216,0.062,22,1
SHOP016,2024-11,1115671,1028428,161986,12.8,71,0.109,0.2,0.206,0.042,23,0
SHOP016,2024-12,446914,376525,65733,15.5,59,0.075,0.221,0.149,0.045,24,1
SHOP016,2025-01,897715,589228,174765,20.3,58,0.161,0.176,0.298,0.093,25,0
SHOP016,2025-02,680989,530213,78686,12.8,63,0.13,0.178,0.181,0.057,26,1
SHOP016,2025-03,672405,602295,126663,18.2,71,0.086,,0.324,0.103,27,0
SHOP016,2025-04,906354,736554,116960,13.0,70,0.117,0.263,0.184,0.139,28,0
SHOP016,2025-05,834036,759169,116181,15.3,82,0.195,0.22,0.169,0.063,29,1
SHOP016,2025-06,770982,589839,97516,14.2,60,0.133,0.237,0.161,0.088,30,1
SHOP016,2025-07,840684,704431,158796,19.1,74,0.124,0.291,0.266,0.124,31,0
SHOP016,2025-08,529935,446700,71246,13.1,65,0.216,0.2,0.179,0.104,32,1
SHOP016,2025-09,961947,771929,136292,15.7,64,0.099,0.168,0.293,0.06,33,1
SHOP016,2025-10,858781,722294,132283,14.0,74,0.206,0.273,,0.089,34,1
SHOP016,2025-11,954009,819939,109789,10.9,81,0.148,0.204,0.129,0.093,35,0
SHOP016,2025-12,784936,549653,134120,17.0,73,0.146,0.218,0.316,0.113,36,0
SHOP017,2023-01,292119,268485,35315,12.4,24,0.123,0.18,0.155,0.065,1,0
SHOP017,2023-02,246231,207078,37808,17.0,34,0.123,0.245,0.205,0.057,2,0
SHOP017,2023-03,328525,239446,55980,19.6,21,0.065,0.224,0.173,0.086,3,0
SHOP017,2023-04,212748,196570,25746,12.3,20,0.155,0.274,0.112,0.128,4,0
SHOP017,2023-05,267638,251647,48320,16.6,16,0.089,0.248,0.237,0.099,5,0
SHOP017,2023-06,233585,228491,33933,14.7,22,0.103,0.234,0.2,0.045,6,0
SHOP017,2023-07,284013,214324,39622,15.2,8,0.138,0.231,0.175,0.078,7,1
SHOP017,2023-08,301366,258413,51779,17.7,19,0.04,0.229,0.215,0.089,8,0
SHOP017,2023-09,349503,296734,58232,17.3,18,0.17,0.183,0.203,0.056,9,1
SHOP017,2023-10,241141,190166,29286,13.4,29,0.074,0.238,0.206,0.085,10,1
SHOP017,2023-11,378900,301612,68667,20.3,27,0.135,0.242,0.286,0.063,11,0
SHOP017,2023-12,237013,198015,48139,17.8,17,0.142,0.265,0.251,0.076,12,0
SHOP017,2024-01,392194,327277,48323,12.9,21,0.018,0.25,0.128,0.112,13,1
SHOP017,2024-02,302642,255276,40595,14.2,21,0.132,0.296,0.27,0.103,14,1
SHOP017,2024-03,351312,267041,37830,11.8,15,0.176,0.206,0.154,0.026,15,0
SHOP017,2024-04,224933,197386,28998,12.9,25,0.049,0.23,0.222,0.063,16,1
SHOP017,2024-05,259137,217700,54690,21.9,15,0.106,0.247,0.219,0.112,17,1
SHOP017,2024-06,283389,223564,41598,16.0,15,0.058,0.124,0.264,0.095,18,0
SHOP017,2024-07,227992,207789,33270,17.1,16,0.209,0.243,0.096,0.094,19,1
SHOP017,2024-08,310448,262534,46784,15.7,23,0.117,0.285,0.255,0.01,20,1
SHOP017,2024-09,338323,284880,47472,13.0,27,0.018,,0.212,0.066,21,1
SHOP017,2024-10,206975,188390,28209,12.4,25,0.097,0.291,0.284,0.042,22,1
SHOP017,2024-11,238441,199265,28213,14.2,24,0.186,0.228,0.184,0.086,23,1
SHOP017,2024-12,230328,212060,34311,15.6,28,0.121,0.267,0.149,0.022,24,1
SHOP017,2025-01,353543,295966,49715,15.5,22,0.019,0.23,0.294,0.081,25,0
SHOP017,2025-02,243912,195524,47104,19.6,24,0.125,0.243,0.261,0.093,26,1
SHOP017,2025-03,312030,246025,57864,18.6,25,0.124,0.187,0.173,0.064,27,1
