item,category,iso_year,iso_week,days_to_avurudu,festival_season,avg_wholesale_price_rs,avg_retail_price_rs,lag1_price,lag4_price,rolling4_mean_price,target_next_month_price,lag1_units,lag4_units,rolling4_mean_units,weekend_share,target_units_sold
Carrots,vegetables and fruits,2025,29,273,0,,453.74,668.93,800.08,655.44,504.78,177,242,153.5,0.295,168
Carrots,vegetables and fruits,2025,33,242,0,,504.78,453.74,579.26,636.82,354.3,168,153,156.2,0.39,164
Carrots,vegetables and fruits,2025,38,211,0,,354.3,504.78,919.84,495.44,,164,116,178.8,0.323,206
"Chili (red, dry raw)",miscellaneous food,2020,3,90,0,483.19,514.26,,,514.26,570.78,294,294,294.0,0.303,294
"Chili (red, dry raw)",miscellaneous food,2020,7,59,0,541.81,570.78,514.26,,542.52,425.69,294,248,271.0,0.319,248
"Chili (red, dry raw)",miscellaneous food,2020,11,30,1,400.69,425.69,570.78,,503.58,488.0,248,383,308.3,0.298,383
"Chili (red, dry raw)",miscellaneous food,2020,16,364,0,475.0,488.0,425.69,,499.68,380.17,383,260,296.2,0.252,260
"Chili (red, dry raw)",miscellaneous food,2020,20,334,0,377.0,380.17,488.0,514.26,466.16,425.68,260,294,293.2,0.321,282
"Chili (red, dry raw)",miscellaneous food,2020,25,303,0,398.45,425.68,380.17,570.78,429.88,414.3,282,248,310.0,0.247,315
"Chili (red, dry raw)",miscellaneous food,2020,29,273,0,393.92,414.3,425.68,425.69,427.04,420.08,315,383,282.0,0.311,271
"Chili (red, dry raw)",miscellaneous food,2020,33,242,0,396.87,420.08,414.3,488.0,410.06,425.45,271,260,284.0,0.408,268
"Chili (red, dry raw)",miscellaneous food,2020,38,211,0,400.45,425.45,420.08,380.17,421.38,425.45,268,282,279.0,0.356,262
"Chili (red, dry raw)",miscellaneous food,2020,42,181,0,400.45,425.45,425.45,425.68,421.32,,262,315,263.8,0.26,254
"Chili (red, dry raw)",miscellaneous food,2021,2,89,0,485.0,,425.45,414.3,423.66,,254,271,273.5,0.324,310
"Chili (red, dry raw)",miscellaneous food,2021,7,58,0,471.0,,,420.08,425.45,,310,268,289.8,0.374,333
"Chili (red, dry raw)",miscellaneous food,2021,11,30,1,497.0,,,425.45,425.45,,333,262,323.5,0.259,397
"Chili (red, dry raw)",miscellaneous food,2021,15,364,0,500.0,,,425.45,,2015.71,397,254,320.8,0.382,243
"Chili (red, dry raw)",miscellaneous food,2022,28,273,0,,2015.71,,,2015.71,1779.17,243,310,284.2,0.326,164
"Chili (red, dry raw)",miscellaneous food,2022,33,242,0,,1779.17,2015.71,,1897.44,1779.17,164,333,249.0,0.295,192
"Chili (red, dry raw)",miscellaneous food,2022,37,211,0,,1779.17,1779.17,,1858.02,1804.86,192,397,197.2,0.26,190
"Chili (red, dry raw)",miscellaneous food,2022,41,181,0,,1804.86,1779.17,,1844.73,1815.0,190,243,178.2,0.328,167
"Chili (red, dry raw)",miscellaneous food,2022,46,150,0,,1815.0,1804.86,2015.71,1794.55,1411.5,167,164,179.8,0.328,170
"Chili (red, dry raw)",miscellaneous food,2022,50,120,0,,1411.5,1815.0,1779.17,1702.63,1710.94,170,192,173.5,0.318,167
"Chili (red, dry raw)",miscellaneous food,2023,2,89,0,,1710.94,1411.5,1779.17,1685.58,1069.5,167,190,168.2,0.337,169
"Chili (red, dry raw)",miscellaneous food,2023,7,58,0,,1069.5,1710.94,1804.86,1501.74,1404.84,169,167,178.2,0.28,207
"Chili (red, dry raw)",miscellaneous food,2023,11,30,1,,1404.84,1069.5,1815.0,1399.2,1368.28,207,170,209.0,0.396,293
"Chili (red, dry raw)",miscellaneous food,2023,15,365,0,,1368.28,1404.84,1411.5,1388.39,971.0,293,167,218.8,0.331,206
"Chili (red, dry raw)",miscellaneous food,2023,20,335,0,,971.0,1368.28,1710.94,1203.4,1187.41,206,169,237.5,0.345,244
"Chili (red, dry raw)",miscellaneous food,2023,24,304,0,,1187.41,971.0,1069.5,1232.88,1233.63,244,207,235.2,0.284,198
"Chili (red, dry raw)",miscellaneous food,2023,28,274,0,,1233.63,1187.41,1404.84,1190.08,1241.39,198,293,206.0,0.314,176
"Chili (red, dry raw)",miscellaneous food,2023,33,243,0,,1241.39,1233.63,1368.28,1158.36,1227.44,176,206,207.5,0.395,212
"Chili (red, dry raw)",miscellaneous food,2023,37,212,0,,1227.44,1241.39,971.0,1222.47,1222.56,212,244,189.5,0.321,172
"Chili (red, dry raw)",miscellaneous food,2023,41,182,0,,1222.56,1227.44,1187.41,1231.25,1212.56,172,198,192.2,0.304,209
"Chili (red, dry raw)",miscellaneous food,2023,46,151,0,,1212.56,1222.56,1233.63,1225.99,1211.18,209,176,202.5,0.297,217
"Chili (red, dry raw)",miscellaneous food,2023,50,121,0,,1211.18,1212.56,1241.39,1218.43,1187.32,217,212,218.5,0.3,276
"Chili (red, dry raw)",miscellaneous food,2024,3,90,0,,1187.32,1211.18,1227.44,1208.41,1095.41,276,172,224.5,0.293,196
"Chili (red, dry raw)",miscellaneous food,2024,7,59,0,,1095.41,1187.32,1222.56,1176.62,998.86,196,209,224.2,0.303,208
"Chili (red, dry raw)",miscellaneous food,2024,11,30,1,,998.86,1095.41,1212.56,1123.19,851.19,208,217,278.2,0.281,433
"Chili (red, dry raw)",miscellaneous food,2024,16,364,0,,851.19,998.86,1211.18,1033.2,852.91,433,276,275.2,0.294,264
"Chili (red, dry raw)",miscellaneous food,2024,20,334,0,,852.91,851.19,1187.32,949.59,869.18,264,196,290.5,0.273,257
"Chili (red, dry raw)",miscellaneous food,2024,24,303,0,,869.18,852.91,1095.41,893.04,885.67,257,208,287.0,0.39,194
"Chili (red, dry raw)",miscellaneous food,2024,29,273,0,,885.67,869.18,998.86,864.74,868.71,194,433,239.2,0.289,242
"Chili (red, dry raw)",miscellaneous food,2024,33,242,0,,868.71,885.67,851.19,869.12,836.9,242,264,228.0,0.335,219
"Chili (red, dry raw)",miscellaneous food,2024,37,211,0,,836.9,868.71,852.91,865.11,835.76,219,257,225.5,0.309,247
"Chili (red, dry raw)",miscellaneous food,2024,42,181,0,,835.76,836.9,869.18,856.76,830.38,247,194,229.8,0.345,211
"Chili (red, dry raw)",miscellaneous food,2024,46,150,0,,830.38,835.76,885.67,842.94,820.06,211,242,243.8,0.261,298
"Chili (red, dry raw)",miscellaneous food,2024,50,120,0,,820.06,830.38,868.71,830.78,822.5,298,219,252.5,0.333,254
"Chili (red, dry raw)",miscellaneous food,2025,3,89,0,,822.5,820.06,836.9,827.18,777.96,254,247,250.5,0.387,239
"Chili (red, dry raw)",miscellaneous food,2025,7,58,0,,777.96,822.5,835.76,812.73,763.39,239,211,271.5,0.317,295
"Chili (red, dry raw)",miscellaneous food,2025,11,30,1,,763.39,777.96,830.38,795.98,723.46,295,298,278.8,0.264,327
"Chili (red, dry raw)",miscellaneous food,2025,16,364,0,,723.46,763.39,820.06,771.83,699.03,327,254,274.8,0.423,238
"Chili (red, dry raw)",miscellaneous food,2025,20,334,0,,699.03,723.46,822.5,740.96,711.55,238,239,272.5,0.301,230
"Chili (red, dry raw)",miscellaneous food,2025,24,303,0,,711.55,699.03,777.96,724.36,752.01,230,295,256.8,0.296,232
"Chili (red, dry raw)",miscellaneous food,2025,29,273,0,,752.01,711.55,763.39,721.51,726.48,232,327,250.0,0.36,300
"Chili (red, dry raw)",miscellaneous food,2025,33,242,0,,726.48,752.01,723.46,722.27,743.82,300,238,255.5,0.303,260
"Chili (red, dry raw)",miscellaneous food,2025,38,211,0,,743.82,726.48,699.03,733.47,,260,230,265.5,0.196,270
Coconut,vegetables and fruits,2020,3,90,0,51.5,59.12,,,59.12,68.84,97,97,97.0,0.345,97
Coconut,vegetables and fruits,2020,7,59,0,62.72,68.84,59.12,,63.98,68.16,97,72,84.5,0.344,72
Coconut,vegetables and fruits,2020,11,30,1,59.34,68.16,68.84,,65.37,64.0,72,116,95.0,0.314,116
Coconut,vegetables and fruits,2020,16,364,0,64.33,64.0,68.16,,65.03,60.67,116,67,88.0,0.305,67
Coconut,vegetables and fruits,2020,20,334,0,61.42,60.67,64.0,59.12,65.42,63.86,67,97,81.0,0.297,69
Coconut,vegetables and fruits,2020,25,303,0,59.08,63.86,60.67,68.84,64.18,60.66,69,72,82.0,0.222,76
Coconut,vegetables and fruits,2020,29,273,0,57.78,60.66,63.86,68.16,62.3,65.09,76,116,74.8,0.305,87
Coconut,vegetables and fruits,2020,33,242,0,62.08,65.09,60.66,64.0,62.57,66.95,87,67,78.0,0.243,80
Coconut,vegetables and fruits,2020,38,211,0,64.45,66.95,65.09,60.67,64.14,66.95,80,69,78.0,0.348,69
Coconut,vegetables and fruits,2020,42,181,0,64.45,66.95,66.95,63.86,64.91,94.05,69,76,75.5,0.298,66
Coconut,vegetables and fruits,2022,28,273,0,,94.05,66.95,60.66,73.26,95.16,66,87,69.5,0.224,63
Coconut,vegetables and fruits,2022,33,242,0,,95.16,94.05,65.09,80.78,96.43,63,80,63.0,0.274,54
Coconut,vegetables and fruits,2022,37,211,0,,96.43,95.16,66.95,88.15,105.2,54,69,61.0,0.299,61
Coconut,vegetables and fruits,2022,41,181,0,,105.2,96.43,66.95,97.71,104.58,61,66,54.2,0.202,39
Coconut,vegetables and fruits,2022,46,150,0,,104.58,105.2,94.05,100.34,109.42,39,63,54.5,0.224,64
Coconut,vegetables and fruits,2022,50,120,0,,109.42,104.58,95.16,103.91,119.77,64,54,58.2,0.269,69
Coconut,vegetables and fruits,2023,2,89,0,,119.77,109.42,96.43,109.74,118.95,69,61,56.2,0.283,53
Coconut,vegetables and fruits,2023,7,58,0,,118.95,119.77,105.2,113.18,119.0,53,39,62.2,0.279,63
Coconut,vegetables and fruits,2023,11,30,1,,119.0,118.95,104.58,116.78,116.11,63,64,74.5,0.196,113
Coconut,vegetables and fruits,2023,15,365,0,,116.11,119.0,109.42,118.46,96.43,113,69,73.2,0.304,64
Coconut,vegetables and fruits,2023,20,335,0,,96.43,116.11,119.77,112.62,75.81,64,53,77.2,0.358,69
Coconut,vegetables and fruits,2023,24,304,0,,75.81,96.43,118.95,101.84,71.63,69,63,76.2,0.386,59
Coconut,vegetables and fruits,2023,28,274,0,,71.63,75.81,119.0,90.0,70.05,59,113,64.5,0.249,66
Coconut,vegetables and fruits,2023,33,243,0,,70.05,71.63,116.11,78.48,69.78,66,64,68.8,0.307,81
Coconut,vegetables and fruits,2023,37,212,0,,69.78,70.05,96.43,71.82,72.52,81,69,71.8,0.26,81
Coconut,vegetables and fruits,2023,41,182,0,,72.52,69.78,75.81,71.0,74.13,81,59,81.5,0.268,98
Coconut,vegetables and fruits,2023,46,151,0,,74.13,72.52,71.63,71.62,77.75,98,66,79.0,0.323,56
Coconut,vegetables and fruits,2023,50,121,0,,77.75,74.13,70.05,73.54,80.34,56,81,77.2,0.38,74
Coconut,vegetables and fruits,2024,3,90,0,,80.34,77.75,69.78,76.18,79.88,74,81,72.5,0.246,62
Coconut,vegetables and fruits,2024,7,59,0,,79.88,80.34,72.52,78.02,82.57,62,98,64.2,0.301,65
Coconut,vegetables and fruits,2024,11,30,1,,82.57,79.88,74.13,80.13,82.14,65,56,78.0,0.246,111
Coconut,vegetables and fruits,2024,16,364,0,,82.14,82.57,77.75,81.23,81.54,111,74,76.2,0.289,67
Coconut,vegetables and fruits,2024,20,334,0,,81.54,82.14,80.34,81.53,85.93,67,62,76.2,0.227,62
Coconut,vegetables and fruits,2024,24,303,0,,85.93,81.54,79.88,83.04,85.18,62,65,77.2,0.226,69
Coconut,vegetables and fruits,2024,29,273,0,,85.18,85.93,82.57,83.7,86.49,69,111,68.5,0.343,76
Coconut,vegetables and fruits,2024,33,242,0,,86.49,85.18,82.14,84.78,94.27,76,67,68.2,0.294,66
Coconut,vegetables and fruits,2024,37,211,0,,94.27,86.49,81.54,87.97,103.31,66,62,67.8,0.292,60
Coconut,vegetables and fruits,2024,42,181,0,,103.31,94.27,85.93,92.31,113.41,60,69,68.0,0.215,70
Coconut,vegetables and fruits,2024,46,150,0,,113.41,103.31,85.18,99.37,130.77,70,76,64.8,0.346,63
Coconut,vegetables and fruits,2024,50,120,0,,130.77,113.41,86.49,110.44,142.33,63,66,62.0,0.273,55
Coconut,vegetables and fruits,2025,3,89,0,,142.33,130.77,94.27,122.46,164.04,55,60,58.0,0.262,44
Coconut,vegetables and fruits,2025,7,58,0,,164.04,142.33,103.31,137.64,160.57,44,70,54.2,0.376,55
Coconut,vegetables and fruits,2025,11,30,1,,160.57,164.04,113.41,149.43,158.99,55,63,61.5,0.268,92
Coconut,vegetables and fruits,2025,16,364,0,,158.99,160.57,130.77,156.48,159.56,92,55,61.2,0.315,54
Coconut,vegetables and fruits,2025,20,334,0,,159.56,158.99,142.33,160.79,149.05,54,44,63.2,0.382,52
Coconut,vegetables and fruits,2025,24,303,0,,149.05,159.56,164.04,157.04,124.46,52,55,61.0,0.259,46
Coconut,vegetables and fruits,2025,29,273,0,,124.46,149.05,160.57,148.01,133.08,46,92,51.8,0.353,55
Coconut,vegetables and fruits,2025,33,242,0,,133.08,124.46,158.99,141.54,140.34,55,54,53.2,0.238,60
Coconut,vegetables and fruits,2025,38,211,0,,140.34,133.08,159.56,136.73,,60,52,51.2,0.244,44
"Cowpeas (whole, average)",pulses and nuts,2021,46,150,0,,535.04,,,535.04,523.74,314,314,314.0,0.377,314
"Cowpeas (whole, average)",pulses and nuts,2021,50,120,0,,523.74,535.04,,529.39,594.54,314,293,303.5,0.274,293
"Cowpeas (whole, average)",pulses and nuts,2022,2,89,0,,594.54,523.74,,551.11,613.83,293,247,284.7,0.214,247
"Cowpeas (whole, average)",pulses and nuts,2022,7,58,0,,613.83,594.54,,566.79,641.97,247,205,264.8,0.245,205
"Cowpeas (whole, average)",pulses and nuts,2022,11,30,1,,641.97,613.83,535.04,593.52,671.92,205,314,274.8,0.329,354
"Cowpeas (whole, average)",pulses and nuts,2022,15,364,0,,671.92,641.97,523.74,630.57,661.22,354,293,270.5,0.291,276
"Cowpeas (whole, average)",pulses and nuts,2022,19,334,0,,661.22,671.92,594.54,647.24,679.92,276,247,269.0,0.236,241
"Cowpeas (whole, average)",pulses and nuts,2022,24,303,0,,679.92,661.22,613.83,663.76,802.15,241,205,283.8,0.311,264
"Cowpeas (whole, average)",pulses and nuts,2022,28,273,0,,802.15,679.92,641.97,703.8,835.52,264,354,259.5,0.296,257
"Cowpeas (whole, average)",pulses and nuts,2022,33,242,0,,835.52,802.15,671.92,744.7,938.45,257,276,254.5,0.19,256
"Cowpeas (whole, average)",pulses and nuts,2022,37,211,0,,938.45,835.52,661.22,814.01,1145.19,256,241,261.0,0.246,267
"Cowpeas (whole, average)",pulses and nuts,2022,41,181,0,,1145.19,938.45,679.92,930.33,1192.85,267,264,245.2,0.304,201
"Cowpeas (whole, average)",pulses and nuts,2022,46,150,0,,1192.85,1145.19,802.15,1028.0,1288.34,201,257,227.2,0.312,185
"Cowpeas (whole, average)",pulses and nuts,2022,50,120,0,,1288.34,1192.85,835.52,1141.21,1405.25,185,256,212.2,0.332,196
"Cowpeas (whole, average)",pulses and nuts,2023,2,89,0,,1405.25,1288.34,938.45,1257.91,894.75,196,267,198.2,0.339,211
"Cowpeas (whole, average)",pulses and nuts,2023,7,58,0,,894.75,1405.25,1145.19,1195.3,1125.06,211,201,210.2,0.371,249
"Cowpeas (whole, average)",pulses and nuts,2023,11,30,1,,1125.06,894.75,1192.85,1178.35,984.81,249,185,230.2,0.273,265
"Cowpeas (whole, average)",pulses and nuts,2023,15,365,0,,984.81,1125.06,1288.34,1102.47,723.8,265,196,233.8,0.226,210
"Cowpeas (whole, average)",pulses and nuts,2023,20,335,0,,723.8,984.81,1405.25,932.1,858.97,210,211,245.2,0.281,257
"Cowpeas (whole, average)",pulses and nuts,2023,24,304,0,,858.97,723.8,894.75,923.16,855.85,257,249,234.8,0.317,207
"Cowpeas (whole, average)",pulses and nuts,2023,28,274,0,,855.85,858.97,1125.06,855.86,997.52,207,265,238.5,0.307,280
"Cowpeas (whole, average)",pulses and nuts,2023,33,243,0,,997.52,855.85,984.81,859.04,1041.06,280,210,240.5,0.252,218
"Cowpeas (whole, average)",pulses and nuts,2023,37,212,0,,1041.06,997.52,723.8,938.35,1084.26,218,257,238.0,0.247,247
"Cowpeas (whole, average)",pulses and nuts,2023,41,182,0,,1084.26,1041.06,858.97,994.67,1101.86,247,207,233.2,0.288,188
"Cowpeas (whole, average)",pulses and nuts,2023,46,151,0,,1101.86,1084.26,855.85,1056.17,1125.38,188,280,211.5,0.342,193
"Cowpeas (whole, average)",pulses and nuts,2023,50,121,0,,1125.38,1101.86,997.52,1088.14,1157.1,193,218,209.5,0.322,210
"Cowpeas (whole, average)",pulses and nuts,2024,3,90,0,,1157.1,1125.38,1041.06,1117.15,1155.55,210,247,203.2,0.339,222
"Cowpeas (whole, average)",pulses and nuts,2024,7,59,0,,1155.55,1157.1,1084.26,1134.97,944.86,222,188,215.8,0.254,238
"Cowpeas (whole, average)",pulses and nuts,2024,11,30,1,,944.86,1155.55,1101.86,1095.72,846.82,238,193,226.8,0.303,237
"Cowpeas (whole, average)",pulses and nuts,2024,16,364,0,,846.82,944.86,1125.38,1026.08,857.47,237,210,238.8,0.257,258
"Cowpeas (whole, average)",pulses and nuts,2024,20,334,0,,857.47,846.82,1157.1,951.18,858.98,258,222,259.0,0.324,303
"Cowpeas (whole, average)",pulses and nuts,2024,24,303,0,,858.98,857.47,1155.55,877.03,878.96,303,238,261.2,0.333,247
"Cowpeas (whole, average)",pulses and nuts,2024,29,273,0,,878.96,858.98,944.86,860.56,886.19,247,237,249.2,0.209,189
"Cowpeas (whole, average)",pulses and nuts,2024,33,242,0,,886.19,878.96,846.82,870.4,866.62,189,258,237.2,0.346,210
"Cowpeas (whole, average)",pulses and nuts,2024,37,211,0,,866.62,886.19,857.47,872.69,800.46,210,303,219.8,0.262,233
"Cowpeas (whole, average)",pulses and nuts,2024,42,181,0,,800.46,866.62,858.98,858.06,793.6,233,247,217.2,0.338,237
"Cowpeas (whole, average)",pulses and nuts,2024,46,150,0,,793.6,800.46,878.96,836.72,780.22,237,189,227.8,0.328,231
"Cowpeas (whole, average)",pulses and nuts,2024,50,120,0,,780.22,793.6,886.19,810.22,758.79,231,210,236.8,0.301,246
"Cowpeas (whole, average)",pulses and nuts,2025,3,89,0,,758.79,780.22,866.62,783.27,736.89,246,233,241.2,0.237,251
"Cowpeas (whole, average)",pulses and nuts,2025,7,58,0,,736.89,758.79,800.46,767.37,730.12,251,237,237.8,0.258,223
"Cowpeas (whole, average)",pulses and nuts,2025,11,30,1,,730.12,736.89,793.6,751.51,736.55,223,231,269.0,0.32,356
"Cowpeas (whole, average)",pulses and nuts,2025,16,364,0,,736.55,730.12,780.22,740.59,734.07,356,246,265.5,0.232,232
"Cowpeas (whole, average)",pulses and nuts,2025,20,334,0,,734.07,736.55,758.79,734.41,754.23,232,251,263.8,0.234,244
"Cowpeas (whole, average)",pulses and nuts,2025,24,303,0,,754.23,734.07,736.89,738.74,831.86,244,223,264.8,0.352,227
"Cowpeas (whole, average)",pulses and nuts,2025,29,273,0,,831.86,754.23,730.12,764.18,924.63,227,356,239.8,0.326,256
"Cowpeas (whole, average)",pulses and nuts,2025,33,242,0,,924.63,831.86,736.55,811.2,1050.22,256,232,230.8,0.287,196
"Cowpeas (whole, average)",pulses and nuts,2025,38,211,0,,1050.22,924.63,734.07,890.23,,196,244,229.0,0.279,237
Eggplants,vegetables and fruits,2020,3,90,0,120.12,154.34,,,154.34,114.38,478,478,478.0,0.301,478
Eggplants,vegetables and fruits,2020,7,59,0,84.94,114.38,154.34,,134.36,112.22,478,498,488.0,0.343,498
Eggplants,vegetables and fruits,2020,11,30,1,82.22,112.22,114.38,,126.98,60.5,498,726,567.3,0.334,726
Eggplants,vegetables and fruits,2020,16,364,0,49.84,60.5,112.22,,110.36,78.33,726,500,550.5,0.282,500
Eggplants,vegetables and fruits,2020,20,334,0,56.17,78.33,60.5,154.34,91.36,117.2,500,478,534.0,0.241,412
Eggplants,vegetables and fruits,2020,25,303,0,89.12,117.2,78.33,114.38,92.06,89.94,412,498,551.0,0.299,566
Eggplants,vegetables and fruits,2020,29,273,0,63.39,89.94,117.2,112.22,86.49,133.56,566,726,492.8,0.308,493
Eggplants,vegetables and fruits,2020,33,242,0,104.21,133.56,89.94,60.5,104.76,96.42,493,500,475.8,0.333,432
Eggplants,vegetables and fruits,2020,38,211,0,68.17,96.42,133.56,78.33,109.28,96.42,432,412,478.8,0.352,424
Eggplants,vegetables and fruits,2020,42,181,0,80.59,96.42,96.42,117.2,104.08,,424,566,457.5,0.218,481
Eggplants,vegetables and fruits,2020,46,150,0,110.0,,96.42,89.94,108.8,,481,493,461.2,0.285,508
Eggplants,vegetables and fruits,2020,51,120,0,55.0,,,133.56,96.42,,508,432,461.2,0.26,432
Eggplants,vegetables and fruits,2021,2,89,0,110.0,,,96.42,96.42,,432,424,458.0,0.292,411
Eggplants,vegetables and fruits,2021,7,58,0,85.0,,,96.42,,,411,481,494.0,0.235,625
Eggplants,vegetables and fruits,2021,11,30,1,72.5,,,,,,625,508,518.0,0.258,604
Eggplants,vegetables and fruits,2021,15,364,0,105.0,,,,,391.79,604,432,543.5,0.366,534
Eggplants,vegetables and fruits,2022,28,273,0,,391.79,,,391.79,486.15,534,411,536.0,0.311,381
Eggplants,vegetables and fruits,2022,33,242,0,,486.15,391.79,,438.97,424.55,381,625,463.5,0.281,335
Eggplants,vegetables and fruits,2022,37,211,0,,424.55,486.15,,434.16,407.6,335,604,403.5,0.238,364
Eggplants,vegetables and fruits,2022,41,181,0,,407.6,424.55,,427.52,444.4,364,534,346.8,0.341,307
Eggplants,vegetables and fruits,2022,46,150,0,,444.4,407.6,391.79,440.68,192.0,307,381,325.5,0.277,296
Eggplants,vegetables and fruits,2022,50,120,0,,192.0,444.4,486.15,367.14,273.33,296,335,349.2,0.329,430
Eggplants,vegetables and fruits,2023,2,89,0,,273.33,192.0,424.55,329.33,215.0,430,364,333.8,0.294,302
Eggplants,vegetables and fruits,2023,7,58,0,,215.0,273.33,407.6,281.18,244.44,302,307,349.2,0.333,369
Eggplants,vegetables and fruits,2023,11,30,1,,244.44,215.0,444.4,231.19,264.83,369,296,424.8,0.242,598
Eggplants,vegetables and fruits,2023,15,365,0,,264.83,244.44,192.0,249.4,397.0,598,430,410.0,0.246,371
Eggplants,vegetables and fruits,2023,20,335,0,,397.0,264.83,273.33,280.32,332.65,371,302,412.2,0.358,311
Eggplants,vegetables and fruits,2023,24,304,0,,332.65,397.0,215.0,309.73,358.93,311,369,415.0,0.394,380
Eggplants,vegetables and fruits,2023,28,274,0,,358.93,332.65,244.44,338.35,314.1,380,598,361.2,0.304,383
Eggplants,vegetables and fruits,2023,33,243,0,,314.1,358.93,264.83,350.67,302.33,383,371,337.2,0.326,275
Eggplants,vegetables and fruits,2023,37,212,0,,302.33,314.1,397.0,327.0,336.82,275,311,350.8,0.255,365
Eggplants,vegetables and fruits,2023,41,182,0,,336.82,302.33,332.65,328.05,402.83,365,380,340.5,0.261,339
Eggplants,vegetables and fruits,2023,46,151,0,,402.83,336.82,358.93,339.02,483.7,339,383,328.5,0.271,335
Eggplants,vegetables and fruits,2023,50,121,0,,483.7,402.83,314.1,381.42,641.71,335,275,351.8,0.334,368
Eggplants,vegetables and fruits,2024,3,90,0,,641.71,483.7,302.33,466.27,361.62,368,365,326.0,0.302,262
Eggplants,vegetables and fruits,2024,7,59,0,,361.62,641.71,336.82,472.47,269.55,262,339,322.5,0.293,325
Eggplants,vegetables and fruits,2024,11,30,1,,269.55,361.62,402.83,439.15,236.85,325,335,383.2,0.299,578
Eggplants,vegetables and fruits,2024,16,364,0,,236.85,269.55,483.7,377.43,260.33,578,368,369.0,0.428,311
Eggplants,vegetables and fruits,2024,20,334,0,,260.33,236.85,641.71,282.09,392.12,311,262,388.2,0.398,339
Eggplants,vegetables and fruits,2024,24,303,0,,392.12,260.33,361.62,289.71,307.11,339,325,377.5,0.315,282
Eggplants,vegetables and fruits,2024,29,273,0,,307.11,392.12,269.55,299.1,296.78,282,578,315.8,0.336,331
Eggplants,vegetables and fruits,2024,33,242,0,,296.78,307.11,236.85,314.08,296.85,331,311,351.0,0.317,452
Eggplants,vegetables and fruits,2024,37,211,0,,296.85,296.78,260.33,323.21,253.57,452,339,353.8,0.295,350
Eggplants,vegetables and fruits,2024,42,181,0,,253.57,296.85,392.12,288.58,310.42,350,282,379.5,0.341,385
Eggplants,vegetables and fruits,2024,46,150,0,,310.42,253.57,307.11,289.41,425.08,385,331,387.8,0.322,364
Eggplants,vegetables and fruits,2024,50,120,0,,425.08,310.42,296.78,321.48,389.25,364,452,354.8,0.319,320
